,id,game_id,team_id,home_away,points,winner,line_scores
379,1606,400869115,2502,away,3,False,"[0, 0, 3, 0]"
380,1649,400869116,265,home,56,True,"[7, 14, 7, 28]"
381,1650,400869116,70,away,6,False,"[3, 0, 3, 0]"
382,1609,400869117,25,home,50,True,"[14, 21, 0, 15]"
383,1610,400869117,251,away,43,False,"[17, 16, 0, 10]"
384,1721,400869118,254,home,31,True,"[7, 3, 7, 14]"
385,1722,400869118,30,away,27,False,"[7, 10, 7, 3]"
386,1739,400869119,12,home,28,False,"[7, 7, 0, 14, 0]"
387,1740,400869119,264,away,35,True,"[0, 14, 7, 7, 7]"
388,1834,400869120,25,away,41,False,"[7, 17, 3, 14]"
389,1833,400869120,9,home,51,True,"[3, 7, 10, 31]"
390,1736,400869121,24,away,22,True,"[3, 0, 3, 16]"
391,1735,400869121,26,home,13,False,"[7, 3, 0, 3]"
392,1801,400869122,2483,home,38,False,"[7, 10, 21, 0]"
393,1802,400869122,38,away,41,True,"[16, 10, 7, 8]"
394,1782,400869123,68,away,38,True,"[14, 17, 0, 7]"
395,1781,400869123,204,home,24,False,"[7, 0, 10, 7]"
396,1842,400869124,24,away,6,False,"[0, 0, 6, 0]"
397,1841,400869124,264,home,44,True,"[13, 10, 7, 14]"
398,1957,400869125,26,home,45,True,"[14, 0, 10, 21]"
399,1958,400869125,12,away,24,False,"[7, 0, 3, 14]"
400,1950,400869126,9,away,20,False,"[6, 0, 0, 14]"
401,1949,400869126,30,home,41,True,"[7, 20, 14, 0]"
402,1898,400869127,204,away,6,False,"[3, 3, 0, 0]"
403,1897,400869127,38,home,47,True,"[13, 24, 3, 7]"
404,1869,400869128,25,home,28,True,"[14, 0, 7, 7]"
405,1870,400869128,254,away,23,False,"[0, 10, 7, 6]"
406,1951,400869129,265,home,51,True,"[7, 21, 2, 21]"
407,1952,400869129,2483,away,33,False,"[7, 7, 6, 13]"
408,1998,400869130,12,away,23,False,"[7, 7, 0, 9]"
409,1997,400869130,254,home,36,True,"[3, 9, 17, 7]"
410,2063,400869131,9,home,23,True,"[3, 0, 17, 3]"
411,2064,400869131,26,away,20,False,"[0, 3, 10, 7]"
412,1995,400869132,30,home,21,True,"[7, 7, 0, 7]"
413,1996,400869132,38,away,17,False,"[0, 0, 7, 10]"
414,1982,400869133,264,away,70,True,"[21, 14, 21, 14]"
415,1981,400869133,2483,home,21,False,"[0, 7, 14, 0]"
416,2057,400869134,204,home,47,True,"[10, 7, 17, 7, 6]"
417,2058,400869134,25,away,44,False,"[0, 10, 7, 24, 3]"
418,1990,400869135,265,away,42,True,"[7, 7, 14, 14]"
419,1989,400869135,24,home,16,False,"[0, 3, 7, 6]"
420,2139,400869136,12,home,14,False,"[7, 0, 0, 7]"
421,2140,400869136,30,away,48,True,"[14, 20, 7, 7]"
422,2169,400869137,38,home,40,True,"[7, 16, 10, 7]"
423,2170,400869137,9,away,16,False,"[7, 3, 3, 3]"
424,2172,400869138,26,away,21,False,"[0, 0, 7, 14]"
425,2171,400869138,265,home,27,True,"[3, 7, 14, 3]"
426,2107,400869139,204,home,14,False,"[0, 0, 7, 7]"
